PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Title,LastName,IsWomanOrBoy,WomanOrBoyCount,FamilySurvivedCount,WomanOrBoySurvived,Alone,Single,SmallF,MedF,LargeF,Deck
407,0.0,1.0,1.0,0.6375,0.0,0.0,0.015126992566498259,1.0,0.7142857142857143,0.9633867276887872,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
408,1.0,0.6666666666666666,1.0,0.0375,0.125,0.1111111111111111,0.03659756266088288,1.0,0.5714285714285714,0.7620137299771167,1.0,0.375,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0
409,0.0,1.0,1.0,0.2625,0.0,0.0,0.015175789316712771,1.0,0.7142857142857143,0.08924485125858124,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
410,0.0,1.0,0.0,0.225,0.375,0.1111111111111111,0.04970768794751499,1.0,0.6428571428571429,0.4965675057208238,1.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
411,0.0,1.0,1.0,0.325,0.0,0.0,0.015411575213749284,1.0,0.7142857142857143,0.816933638443936,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
412,0.0,1.0,1.0,0.325,0.0,0.0,0.013386510079847098,0.5,0.7142857142857143,0.36498855835240274,0.0,0.25,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
413,1.0,0.3333333333333333,0.0,0.4125,0.125,0.0,0.17566830077223786,0.5,0.6428571428571429,0.6006864988558352,1.0,0.25,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.2857142857142857
414,0.0,0.6666666666666666,1.0,0.375,0.0,0.0,0.0,1.0,0.7142857142857143,0.20938215102974828,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
415,1.0,1.0,1.0,0.55,0.0,0.0,0.015468569817999833,1.0,0.7142857142857143,0.8878718535469108,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
416,0.0,1.0,0.0,0.3875,0.0,0.0,0.015712553569072387,1.0,0.7857142857142857,0.5892448512585813,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
417,1.0,0.6666666666666666,0.0,0.425,0.125,0.1111111111111111,0.06343577527886367,1.0,0.7857142857142857,0.2540045766590389,1.0,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.0,1.0
418,1.0,0.6666666666666666,0.0,0.225,0.0,0.2222222222222222,0.025374310111545468,1.0,0.6428571428571429,0.8306636155606407,1.0,0.125,0.25,1.0,0.0,0.0,0.0,1.0,0.0,1.0
419,0.0,0.6666666666666666,1.0,0.375,0.0,0.0,0.025374310111545468,1.0,0.7142857142857143,0.5675057208237986,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
420,0.0,1.0,0.0,0.125,0.0,0.2222222222222222,0.04713766070721715,1.0,0.6428571428571429,0.9279176201372997,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
421,0.0,1.0,1.0,0.325,0.0,0.0,0.015411575213749284,0.0,0.7142857142857143,0.3169336384439359,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
422,0.0,1.0,1.0,0.2625,0.0,0.0,0.015094396337354966,0.5,0.7142857142857143,0.16018306636155608,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
423,0.0,1.0,1.0,0.3625,0.0,0.0,0.015370976317570811,1.0,0.7142857142857143,0.9919908466819222,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
424,0.0,1.0,0.0,0.35,0.125,0.1111111111111111,0.028106928123558056,1.0,0.7857142857142857,0.21624713958810068,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
425,0.0,1.0,1.0,0.225,0.125,0.1111111111111111,0.039452172548431745,1.0,0.7142857142857143,0.7791762013729977,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
426,0.0,1.0,1.0,0.325,0.0,0.0,0.014151057562208049,1.0,0.7142857142857143,0.9782608695652174,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
427,1.0,0.6666666666666666,0.0,0.35,0.125,0.0,0.050748620223090936,1.0,0.7857142857142857,0.17276887871853547,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
428,1.0,0.6666666666666666,0.0,0.2375,0.0,0.0,0.050748620223090936,1.0,0.6428571428571429,0.7345537757437071,1.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0
429,0.0,1.0,1.0,0.325,0.0,0.0,0.015126992566498259,0.5,0.7142857142857143,0.28832951945080093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
430,1.0,1.0,1.0,0.4,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.7356979405034325,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5714285714285714
431,1.0,0.3333333333333333,1.0,0.35,0.0,0.0,0.051822148727810165,1.0,0.7142857142857143,0.09496567505720824,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857
432,1.0,1.0,0.0,0.3875,0.125,0.0,0.031425107138144774,1.0,0.7857142857142857,0.9050343249427918,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
433,1.0,0.6666666666666666,0.0,0.525,0.125,0.0,0.050748620223090936,1.0,0.7857142857142857,0.5308924485125858,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
434,0.0,1.0,1.0,0.2125,0.0,0.0,0.013907073811135496,1.0,0.7142857142857143,0.4450800915331808,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
435,0.0,0.3333333333333333,1.0,0.625,0.125,0.0,0.1091095334796455,1.0,0.7142857142857143,0.8329519450800915,0.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714
436,1.0,0.3333333333333333,0.0,0.175,0.125,0.2222222222222222,0.23422440102965045,1.0,0.6428571428571429,0.14988558352402745,1.0,0.5,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.14285714285714285
437,0.0,1.0,0.0,0.2625,0.25,0.2222222222222222,0.06709553154495196,1.0,0.6428571428571429,0.2917620137299771,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
438,1.0,0.6666666666666666,0.0,0.3,0.25,0.3333333333333333,0.03659756266088288,1.0,0.7857142857142857,0.7620137299771167,1.0,0.375,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0
439,0.0,0.3333333333333333,1.0,0.8,0.125,0.4444444444444444,0.5133418122566505,1.0,0.7142857142857143,0.2940503432494279,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.2857142857142857
440,0.0,0.6666666666666666,1.0,0.3875,0.0,0.0,0.020494635090094415,1.0,0.7142857142857143,0.4782608695652174,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
441,1.0,0.6666666666666666,0.0,0.5625,0.125,0.1111111111111111,0.05123658772523604,1.0,0.7857142857142857,0.36498855835240274,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0
442,0.0,1.0,1.0,0.25,0.0,0.0,0.018542765081513996,1.0,0.7142857142857143,0.3524027459954233,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
443,0.0,1.0,1.0,0.3125,0.125,0.0,0.015175789316712771,1.0,0.7142857142857143,0.7311212814645309,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
444,1.0,0.6666666666666666,0.0,0.35,0.0,0.0,0.025374310111545468,1.0,0.6428571428571429,0.7562929061784897,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
445,1.0,1.0,1.0,0.325,0.0,0.0,0.015834545444608664,1.0,0.7142857142857143,0.43249427917620137,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
446,1.0,0.3333333333333333,1.0,0.05,0.0,0.2222222222222222,0.15977676072337862,1.0,0.5714285714285714,0.2414187643020595,1.0,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.0,0.0
447,1.0,0.6666666666666666,0.0,0.1625,0.0,0.1111111111111111,0.0380614651673182,1.0,0.6428571428571429,0.5903890160183066,1.0,0.25,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0
448,1.0,0.3333333333333333,1.0,0.425,0.0,0.0,0.051822148727810165,1.0,0.7142857142857143,0.8203661327231121,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
449,1.0,1.0,0.0,0.0625,0.25,0.1111111111111111,0.03758969818624431,0.0,0.6428571428571429,0.05034324942791762,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
450,1.0,0.3333333333333333,1.0,0.65,0.0,0.0,0.05953203526170282,1.0,0.5,0.7334096109839817,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857
451,0.0,0.6666666666666666,1.0,0.45,0.125,0.2222222222222222,0.05416439273810667,1.0,0.7142857142857143,0.9565217391304348,0.0,0.375,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0
452,0.0,1.0,1.0,0.325,0.125,0.0,0.03897240290032268,1.0,0.7142857142857143,0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
453,0.0,0.3333333333333333,1.0,0.375,0.0,0.0,0.05416439273810667,0.0,0.7142857142857143,0.2929061784897025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857
454,1.0,0.3333333333333333,1.0,0.6125,0.125,0.0,0.17391981561855152,0.0,0.7142857142857143,0.3295194508009153,0.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857
455,0.0,1.0,1.0,0.325,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.7139588100686499,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
456,1.0,1.0,1.0,0.3625,0.0,0.0,0.015411575213749284,0.0,0.7142857142857143,0.42219679633867274,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
457,0.0,0.3333333333333333,1.0,0.8125,0.0,0.0,0.051822148727810165,1.0,0.7142857142857143,0.5983981693363845,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5714285714285714
458,1.0,0.3333333333333333,0.0,0.5625,0.125,0.0,0.10122885832000206,1.0,0.7857142857142857,0.4622425629290618,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855
459,1.0,0.6666666666666666,0.0,0.625,0.0,0.0,0.020494635090094415,1.0,0.6428571428571429,0.9107551487414187,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
460,0.0,1.0,1.0,0.325,0.0,0.0,0.015126992566498259,0.5,0.7142857142857143,0.6681922196796338,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
461,1.0,0.3333333333333333,1.0,0.6,0.0,0.0,0.051822148727810165,1.0,0.7142857142857143,0.02288329519450801,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5714285714285714
462,0.0,1.0,1.0,0.425,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.6178489702517163,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
463,0.0,0.3333333333333333,1.0,0.5875,0.0,0.0,0.07514699533034619,1.0,0.7142857142857143,0.3146453089244851,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5714285714285714
464,0.0,0.6666666666666666,1.0,0.6,0.0,0.0,0.025374310111545468,1.0,0.7142857142857143,0.5995423340961098,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
465,0.0,1.0,1.0,0.325,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.5503432494279176,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
466,0.0,1.0,1.0,0.475,0.0,0.0,0.013760683560491965,1.0,0.7142857142857143,0.3329519450800915,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
467,0.0,0.6666666666666666,1.0,0.375,0.0,0.0,0.0,1.0,0.7142857142857143,0.13844393592677345,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
468,0.0,0.3333333333333333,1.0,0.7,0.0,0.0,0.051822148727810165,1.0,0.7142857142857143,0.8524027459954233,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
469,0.0,1.0,1.0,0.325,0.0,0.0,0.015078195816283748,0.5,0.7142857142857143,0.8135011441647597,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
470,1.0,1.0,0.0,0.009375,0.25,0.1111111111111111,0.03758969818624431,0.0,0.6428571428571429,0.05034324942791762,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
471,0.0,1.0,1.0,0.325,0.0,0.0,0.014151057562208049,1.0,0.7142857142857143,0.45652173913043476,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
472,0.0,1.0,1.0,0.475,0.0,0.0,0.016908073949327893,1.0,0.7142857142857143,0.13157894736842105,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
473,1.0,0.6666666666666666,0.0,0.4125,0.125,0.2222222222222222,0.05416439273810667,1.0,0.7857142857142857,0.9565217391304348,1.0,0.375,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0
474,1.0,0.6666666666666666,0.0,0.2875,0.0,0.0,0.026919605597338588,0.0,0.7857142857142857,0.43135011441647597,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855
475,0.0,1.0,0.0,0.275,0.0,0.0,0.019201521209409888,1.0,0.6428571428571429,0.8810068649885584,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
476,0.0,0.3333333333333333,1.0,0.51875,0.0,0.0,0.10149724044618187,1.0,0.7142857142857143,0.17505720823798626,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
477,0.0,0.6666666666666666,1.0,0.425,0.125,0.0,0.04098927018018883,1.0,0.7142857142857143,0.7540045766590389,0.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
478,0.0,1.0,1.0,0.3625,0.125,0.0,0.013752485706455927,1.0,0.7142857142857143,0.11441647597254005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
479,0.0,1.0,1.0,0.275,0.0,0.0,0.014679623960531627,1.0,0.7142857142857143,0.4496567505720824,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
480,1.0,1.0,0.0,0.025,0.0,0.1111111111111111,0.023983602730431916,1.0,0.6428571428571429,0.391304347826087,1.0,0.25,0.25,0.5,0.0,0.0,1.0,0.0,0.0,1.0
481,0.0,1.0,1.0,0.1125,0.625,0.2222222222222222,0.09154270340242172,1.0,0.5714285714285714,0.3340961098398169,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
482,0.0,0.6666666666666666,1.0,0.375,0.0,0.0,0.0,1.0,0.7142857142857143,0.30205949656750575,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
483,0.0,1.0,1.0,0.625,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.7871853546910755,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
484,1.0,1.0,0.0,0.7875,0.0,0.0,0.018713553707264782,1.0,0.7857142857142857,0.9244851258581236,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
485,1.0,0.3333333333333333,1.0,0.3125,0.125,0.0,0.17777475888549785,0.0,0.7142857142857143,0.09153318077803203,0.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285
486,0.0,1.0,0.0,0.225,0.375,0.1111111111111111,0.04970768794751499,1.0,0.6428571428571429,0.4965675057208238,1.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
487,1.0,0.3333333333333333,0.0,0.4375,0.125,0.0,0.17566830077223786,1.0,0.7857142857142857,0.4073226544622426,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857
488,0.0,0.3333333333333333,1.0,0.725,0.0,0.0,0.057970539254838485,0.0,0.7142857142857143,0.4610983981693364,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285
489,0.0,1.0,1.0,0.375,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.8604118993135011,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
490,1.0,1.0,1.0,0.1125,0.125,0.1111111111111111,0.031034733136428686,1.0,0.5714285714285714,0.20022883295194507,1.0,0.375,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0
491,0.0,1.0,1.0,0.325,0.125,0.0,0.03897240290032268,1.0,0.7142857142857143,0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
492,0.0,1.0,1.0,0.2625,0.0,0.0,0.014151057562208049,1.0,0.7142857142857143,0.9759725400457666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
493,0.0,0.3333333333333333,1.0,0.6875,0.0,0.0,0.05953203526170282,1.0,0.7142857142857143,0.6109839816933639,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857
494,0.0,0.3333333333333333,1.0,0.8875,0.0,0.0,0.09662576327876685,0.0,0.7142857142857143,0.034324942791762014,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
495,0.0,1.0,1.0,0.2625,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.8695652173913043,0.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
496,0.0,1.0,1.0,0.325,0.0,0.0,0.028220722145058292,0.0,0.7142857142857143,0.9874141876430206,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
497,1.0,0.3333333333333333,0.0,0.675,0.125,0.0,0.1527664244005612,0.0,0.6428571428571429,0.2745995423340961,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855
498,0.0,1.0,1.0,0.325,0.0,0.0,0.029473237129564348,1.0,0.7142857142857143,0.8249427917620137,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
499,0.0,0.3333333333333333,0.0,0.3125,0.125,0.2222222222222222,0.29580589980036276,1.0,0.7857142857142857,0.018306636155606407,1.0,0.375,0.25,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.2857142857142857
500,0.0,1.0,1.0,0.3,0.0,0.0,0.015216388212891242,1.0,0.7142857142857143,0.8913043478260869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
501,0.0,1.0,1.0,0.2125,0.0,0.0,0.016908073949327893,1.0,0.7142857142857143,0.13615560640732266,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
502,0.0,1.0,0.0,0.2625,0.0,0.0,0.015126992566498259,0.5,0.6428571428571429,0.13958810068649885,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
503,0.0,1.0,0.0,0.225,0.0,0.0,0.014891206669461744,0.5,0.6428571428571429,0.6750572082379863,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
504,0.0,1.0,0.0,0.4625,0.0,0.0,0.018713553707264782,1.0,0.6428571428571429,0.4816933638443936,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
505,1.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.16883675574220638,1.0,0.6428571428571429,0.5491990846681922,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285
506,0.0,0.3333333333333333,1.0,0.225,0.125,0.0,0.2125586439344078,0.0,0.7142857142857143,0.717391304347826,0.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857
507,1.0,0.6666666666666666,0.0,0.4125,0.0,0.2222222222222222,0.050748620223090936,1.0,0.7857142857142857,0.7459954233409611,1.0,0.375,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0
508,1.0,0.3333333333333333,1.0,0.51875,0.0,0.0,0.051822148727810165,1.0,0.7142857142857143,0.10983981693363844,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
509,0.0,1.0,1.0,0.35,0.0,0.0,0.04396587194327397,1.0,0.7142857142857143,0.6796338672768879,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
510,1.0,1.0,1.0,0.325,0.0,0.0,0.11027245763075773,1.0,0.7142857142857143,0.488558352402746,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
511,1.0,1.0,1.0,0.3625,0.0,0.0,0.015126992566498259,0.5,0.7142857142857143,0.2151029748283753,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
512,0.0,1.0,1.0,0.325,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.9508009153318078,0.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
513,1.0,0.3333333333333333,1.0,0.45,0.0,0.0,0.05130978285055781,1.0,0.7142857142857143,0.580091533180778,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5714285714285714
514,1.0,0.3333333333333333,0.0,0.675,0.125,0.0,0.11594107850967697,0.0,0.7857142857142857,0.7860411899313501,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
515,0.0,1.0,1.0,0.3,0.0,0.0,0.014630827210317115,1.0,0.7142857142857143,0.17963386727688788,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
516,0.0,0.3333333333333333,1.0,0.5875,0.0,0.0,0.06640417918791278,1.0,0.7142857142857143,0.9439359267734554,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.42857142857142855
517,1.0,0.6666666666666666,0.0,0.425,0.0,0.0,0.020494635090094415,1.0,0.7857142857142857,0.5022883295194508,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143
518,0.0,1.0,1.0,0.325,0.0,0.0,0.04713766070721715,0.5,0.7142857142857143,0.7917620137299771,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
519,1.0,0.6666666666666666,0.0,0.45,0.125,0.0,0.050748620223090936,1.0,0.7857142857142857,0.029748283752860413,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
520,0.0,1.0,1.0,0.4,0.0,0.0,0.015411575213749284,1.0,0.7142857142857143,0.7070938215102975,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
521,1.0,0.3333333333333333,0.0,0.375,0.0,0.0,0.18249984580226933,1.0,0.6428571428571429,0.7219679633867276,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285
522,0.0,1.0,1.0,0.275,0.0,0.0,0.015411575213749284,1.0,0.7142857142857143,0.9405034324942791,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
523,0.0,1.0,1.0,0.325,0.0,0.0,0.014102260811993537,0.0,0.7142857142857143,0.4794050343249428,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
524,1.0,0.3333333333333333,0.0,0.55,0.0,0.1111111111111111,0.11316786160148591,0.0,0.7857142857142857,0.3901601830663616,1.0,0.25,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285
525,0.0,1.0,1.0,0.325,0.0,0.0,0.014110458666029575,0.0,0.7142857142857143,0.45308924485125857,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
526,0.0,1.0,1.0,0.50625,0.0,0.0,0.015126992566498259,0.5,0.7142857142857143,0.2791762013729977,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
527,1.0,0.6666666666666666,0.0,0.625,0.0,0.0,0.020494635090094415,1.0,0.6428571428571429,0.7631578947368421,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
528,0.0,0.3333333333333333,1.0,0.51875,0.0,0.0,0.4328841690069588,1.0,0.7142857142857143,0.2803203661327231,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857
529,0.0,1.0,1.0,0.4875,0.0,0.0,0.015468569817999833,1.0,0.7142857142857143,0.8066361556064073,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
530,0.0,0.6666666666666666,1.0,0.2875,0.25,0.1111111111111111,0.022446505098674834,1.0,0.7142857142857143,0.39244851258581237,0.0,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.0,1.0
531,1.0,0.6666666666666666,0.0,0.025,0.125,0.1111111111111111,0.050748620223090936,1.0,0.6428571428571429,0.7459954233409611,1.0,0.375,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0
532,0.0,1.0,1.0,0.325,0.0,0.0,0.014110458666029575,0.0,0.7142857142857143,0.9153318077803204,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
533,0.0,1.0,1.0,0.2125,0.125,0.1111111111111111,0.014110458666029575,0.0,0.7142857142857143,0.26773455377574373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
534,1.0,1.0,0.0,0.3875,0.0,0.2222222222222222,0.04364049521284361,0.0,0.7857142857142857,0.7254004576659039,1.0,0.375,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0
535,0.0,1.0,0.0,0.375,0.0,0.0,0.016908073949327893,1.0,0.6428571428571429,0.13157894736842105,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
536,1.0,0.6666666666666666,0.0,0.0875,0.0,0.2222222222222222,0.05123658772523604,1.0,0.6428571428571429,0.36498855835240274,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0
537,0.0,0.3333333333333333,1.0,0.5625,0.0,0.0,0.051822148727810165,1.0,0.5,0.12814645308924486,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285
538,1.0,0.3333333333333333,0.0,0.375,0.0,0.0,0.20772776566317125,0.0,0.6428571428571429,0.4931350114416476,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
539,0.0,1.0,1.0,0.325,0.0,0.0,0.028302115124416098,1.0,0.7142857142857143,0.7688787185354691,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
540,1.0,0.3333333333333333,0.0,0.275,0.0,0.2222222222222222,0.09661756542473081,0.0,0.6428571428571429,0.2997711670480549,1.0,0.125,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285
541,1.0,0.3333333333333333,0.0,0.45,0.0,0.2222222222222222,0.13858277060920984,1.0,0.6428571428571429,0.20594965675057209,1.0,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.0,0.14285714285714285
